"Volume","Volume_Title","Volume_Subtitle","Chapter","Chapter_Title","Paragraph","Paragraph_Title","Line"
"12","第十二帖 須磨","光る源氏の二十六歳春三月下旬から二十七歳春三月上巳日まで無位無官時代の都と須磨の物語","4","第四章　光る源氏の物語　信仰生活と神の啓示の物語","1","第一段　須磨で新年を迎える",0
"12","第十二帖 須磨","光る源氏の二十六歳春三月下旬から二十七歳春三月上巳日まで無位無官時代の都と須磨の物語","4","第四章　光る源氏の物語　信仰生活と神の啓示の物語","2","第二段　上巳の祓と嵐",0
"13","第十三帖 明石","光る源氏の二十七歳春から二十八歳秋まで、明石の浦の別れと政界復帰の物語","1","第一章　光る源氏の物語　須磨の嵐と神の導きの物語","1","第一段　須磨の嵐続く",0
"13","第十三帖 明石","光る源氏の二十七歳春から二十八歳秋まで、明石の浦の別れと政界復帰の物語","1","第一章　光る源氏の物語　須磨の嵐と神の導きの物語","2","第二段　光る源氏の祈り",0
"13","第十三帖 明石","光る源氏の二十七歳春から二十八歳秋まで、明石の浦の別れと政界復帰の物語","1","第一章　光る源氏の物語　須磨の嵐と神の導きの物語","3","第三段　嵐収まる",0
"13","第十三帖 明石","光る源氏の二十七歳春から二十八歳秋まで、明石の浦の別れと政界復帰の物語","1","第一章　光る源氏の物語　須磨の嵐と神の導きの物語","4","第四段　明石入道の迎えの舟",0
"13","第十三帖 明石","光る源氏の二十七歳春から二十八歳秋まで、明石の浦の別れと政界復帰の物語","2","第二章　明石の君の物語　明石での新生活の物語","1","第一段　明石入道の浜の館",0
"13","第十三帖 明石","光る源氏の二十七歳春から二十八歳秋まで、明石の浦の別れと政界復帰の物語","2","第二章　明石の君の物語　明石での新生活の物語","2","第二段　京への手紙",0
"13","第十三帖 明石","光る源氏の二十七歳春から二十八歳秋まで、明石の浦の別れと政界復帰の物語","2","第二章　明石の君の物語　明石での新生活の物語","3","第三段　明石の入道とその娘",0
"13","第十三帖 明石","光る源氏の二十七歳春から二十八歳秋まで、明石の浦の別れと政界復帰の物語","2","第二章　明石の君の物語　明石での新生活の物語","4","第四段　夏四月となる",0
"13","第十三帖 明石","光る源氏の二十七歳春から二十八歳秋まで、明石の浦の別れと政界復帰の物語","2","第二章　明石の君の物語　明石での新生活の物語","5","第五段　源氏、入道と琴を合奏",0
"13","第十三帖 明石","光る源氏の二十七歳春から二十八歳秋まで、明石の浦の別れと政界復帰の物語","2","第二章　明石の君の物語　明石での新生活の物語","6","第六段　入道の問わず語り",0
"13","第十三帖 明石","光る源氏の二十七歳春から二十八歳秋まで、明石の浦の別れと政界復帰の物語","2","第二章　明石の君の物語　明石での新生活の物語","7","第七段　明石の娘へ懸想文",0
"13","第十三帖 明石","光る源氏の二十七歳春から二十八歳秋まで、明石の浦の別れと政界復帰の物語","2","第二章　明石の君の物語　明石での新生活の物語","8","第八段　都の天変地異",0
"13","第十三帖 明石","光る源氏の二十七歳春から二十八歳秋まで、明石の浦の別れと政界復帰の物語","3","第三章　明石の君の物語　結婚の喜びと嘆きの物語","1","第一段　明石の侘び住まい",0
"13","第十三帖 明石","光る源氏の二十七歳春から二十八歳秋まで、明石の浦の別れと政界復帰の物語","3","第三章　明石の君の物語　結婚の喜びと嘆きの物語","2","第二段　明石の君を初めて訪ねる",0
"13","第十三帖 明石","光る源氏の二十七歳春から二十八歳秋まで、明石の浦の別れと政界復帰の物語","3","第三章　明石の君の物語　結婚の喜びと嘆きの物語","3","第三段　紫の君に手紙",0
"13","第十三帖 明石","光る源氏の二十七歳春から二十八歳秋まで、明石の浦の別れと政界復帰の物語","3","第三章　明石の君の物語　結婚の喜びと嘆きの物語","4","第四段　明石の君の嘆き",0
"13","第十三帖 明石","光る源氏の二十七歳春から二十八歳秋まで、明石の浦の別れと政界復帰の物語","4","第四章　明石の君の物語　明石の浦の別れの秋の物語","1","第一段　七月二十日過ぎ、帰京の宣旨下る",0
"13","第十三帖 明石","光る源氏の二十七歳春から二十八歳秋まで、明石の浦の別れと政界復帰の物語","4","第四章　明石の君の物語　明石の浦の別れの秋の物語","2","第二段　明石の君の懐妊",0
"13","第十三帖 明石","光る源氏の二十七歳春から二十八歳秋まで、明石の浦の別れと政界復帰の物語","4","第四章　明石の君の物語　明石の浦の別れの秋の物語","3","第三段　離別間近の日",0
"13","第十三帖 明石","光る源氏の二十七歳春から二十八歳秋まで、明石の浦の別れと政界復帰の物語","4","第四章　明石の君の物語　明石の浦の別れの秋の物語","4","第四段　離別の朝",0
"13","第十三帖 明石","光る源氏の二十七歳春から二十八歳秋まで、明石の浦の別れと政界復帰の物語","4","第四章　明石の君の物語　明石の浦の別れの秋の物語","5","第五段　残された明石の君の嘆き",0
"13","第十三帖 明石","光る源氏の二十七歳春から二十八歳秋まで、明石の浦の別れと政界復帰の物語","5","第五章　光る源氏の物語　帰京と政界復帰の物語","1","第一段　難波の御祓い",0
"13","第十三帖 明石","光る源氏の二十七歳春から二十八歳秋まで、明石の浦の別れと政界復帰の物語","5","第五章　光る源氏の物語　帰京と政界復帰の物語","2","第二段　源氏、参内",0
"13","第十三帖 明石","光る源氏の二十七歳春から二十八歳秋まで、明石の浦の別れと政界復帰の物語","5","第五章　光る源氏の物語　帰京と政界復帰の物語","3","第三段　明石の君への手紙、他",0
"14","第十四帖 澪標","光る源氏の二十八歳初冬十月から二十九歳冬まで内大臣時代の物語","1","第一章　光る源氏の物語　光る源氏の政界領導と御世替わり","1","第一段　故桐壺院の追善法華御八講",0
"14","第十四帖 澪標","光る源氏の二十八歳初冬十月から二十九歳冬まで内大臣時代の物語","1","第一章　光る源氏の物語　光る源氏の政界領導と御世替わり","2","第二段　朱雀帝と源氏の朧月夜尚侍をめぐる確執",0
"14","第十四帖 澪標","光る源氏の二十八歳初冬十月から二十九歳冬まで内大臣時代の物語","1","第一章　光る源氏の物語　光る源氏の政界領導と御世替わり","3","第三段　東宮の御元服と御世替わり",0
"14","第十四帖 澪標","光る源氏の二十八歳初冬十月から二十九歳冬まで内大臣時代の物語","2","第二章　明石の物語　明石の姫君誕生","1","第一段　宿曜の予言と姫君誕生",0
"14","第十四帖 澪標","光る源氏の二十八歳初冬十月から二十九歳冬まで内大臣時代の物語","2","第二章　明石の物語　明石の姫君誕生","2","第二段　宣旨の娘を乳母に選定",0
"14","第十四帖 澪標","光る源氏の二十八歳初冬十月から二十九歳冬まで内大臣時代の物語","2","第二章　明石の物語　明石の姫君誕生","3","第三段　乳母、明石へ出発",0
"14","第十四帖 澪標","光る源氏の二十八歳初冬十月から二十九歳冬まで内大臣時代の物語","2","第二章　明石の物語　明石の姫君誕生","4","第四段　紫の君に姫君誕生を語る",0
"14","第十四帖 澪標","光る源氏の二十八歳初冬十月から二十九歳冬まで内大臣時代の物語","2","第二章　明石の物語　明石の姫君誕生","5","第五段　姫君の五十日の祝",0
"14","第十四帖 澪標","光る源氏の二十八歳初冬十月から二十九歳冬まで内大臣時代の物語","2","第二章　明石の物語　明石の姫君誕生","6","第六段　紫の君、嫉妬を覚える",0
"14","第十四帖 澪標","光る源氏の二十八歳初冬十月から二十九歳冬まで内大臣時代の物語","3","第三章　光る源氏の物語　新旧後宮女性の動向","1","第一段　花散里訪問",0
"14","第十四帖 澪標","光る源氏の二十八歳初冬十月から二十九歳冬まで内大臣時代の物語","3","第三章　光る源氏の物語　新旧後宮女性の動向","2","第二段　筑紫の五節と朧月夜尚侍",0
"14","第十四帖 澪標","光る源氏の二十八歳初冬十月から二十九歳冬まで内大臣時代の物語","3","第三章　光る源氏の物語　新旧後宮女性の動向","3","第三段　旧後宮の女性たちの動向",0
"14","第十四帖 澪標","光る源氏の二十八歳初冬十月から二十九歳冬まで内大臣時代の物語","3","第三章　光る源氏の物語　新旧後宮女性の動向","4","第四段　冷泉帝後宮の入内争い",0
"14","第十四帖 澪標","光る源氏の二十八歳初冬十月から二十九歳冬まで内大臣時代の物語","4","第四章　明石の物語　住吉浜の邂逅","1","第一段　住吉詣で",0
"14","第十四帖 澪標","光る源氏の二十八歳初冬十月から二十九歳冬まで内大臣時代の物語","4","第四章　明石の物語　住吉浜の邂逅","2","第二段　住吉社頭の盛儀",0
"14","第十四帖 澪標","光る源氏の二十八歳初冬十月から二十九歳冬まで内大臣時代の物語","4","第四章　明石の物語　住吉浜の邂逅","3","第三段　源氏、惟光と住吉の神徳を感ず",0
"14","第十四帖 澪標","光る源氏の二十八歳初冬十月から二十九歳冬まで内大臣時代の物語","4","第四章　明石の物語　住吉浜の邂逅","4","第四段　源氏、明石の君に和歌を贈る",0
"14","第十四帖 澪標","光る源氏の二十八歳初冬十月から二十九歳冬まで内大臣時代の物語","4","第四章　明石の物語　住吉浜の邂逅","5","第五段　明石の君、翌日住吉に詣でる",0
